norm_t,mean_t,std_t,skew_t,kurt_t,max_t,norm_f,mean_f,std_f,skew_f,kurt_f,max_f,norm_a5_db4,norm_cd1_db4,norm_cd2_db4,norm_cd3_db4,norm_cd4_db4,norm_cd5_db4,mean_a5_db4,mean_cd1_db4,mean_cd2_db4,mean_cd3_db4,mean_cd4_db4,mean_cd5_db4,std_a5_db4,std_cd1_db4,std_cd2_db4,std_cd3_db4,std_cd4_db4,std_cd5_db4,skew_a5_db4,skew_cd1_db4,skew_cd2_db4,skew_cd3_db4,skew_cd4_db4,skew_cd5_db4,kurt_a5_db4,kurt_cd1_db4,kurt_cd2_db4,kurt_cd3_db4,kurt_cd4_db4,kurt_cd5_db4,max_a5_db4,max_cd1_db4,max_cd2_db4,max_cd3_db4,max_cd4_db4,max_cd5_db4,locLabel,resistance,faultLabel
0.0106278694354659,-0.0218077389199755,0.144421827783928,-0.493544322724808,13.1491756878234,0.476211256078002,0.00721657146652907,0.188344996927164,0.0783291261078528,0.24445160597465,0.071196632209678,0.0276363726670525,0.000457044234045116,0.221491254917514,0.00332200857551501,0.00970746897605112,0.00187251248930447,0.000537973848132602,0.000494474593817713,37.250325128267,0.155739094348462,0.0101700559725025,4.59197912457554,44.3177004659108,0.00042657976997853,0.22100094089745,0.00329077637613477,0.00970716789702699,0.00181363743046502,0.000535354484963215,4.30573101769769,1.69541698496437,9.4334681231847,1.49051912054016,17.4065110764156,233.781265091682,1.33260557054654,2.39570095227417,14.263179757519,0.434449416447113,4.67862782215509,1.45440579168243,0.00010496668446275,0.272404634818231,0.00687206298230453,0.00453750998047285,0.00358090671590869,0.00110122044834761,1,0.001,ABCG
0.133184902977694,-0.325725551190135,0.400061849134437,-1.0280811756034,1.01220318435262,0.453611911474924,0.123946467074514,0.378939689815111,0.350644539506287,0.916343345258752,0.847957227988963,0.325725551190135,0.135506685553193,0.205275939320467,0.0034392524314454,0.0106141078335199,0.00241410255461794,0.000256671664550969,0.0987503758255493,37.4294063030755,0.158036076112063,0.0196597946758244,5.85773451241178,32.434248028384,0.165301323362628,0.204818371585668,0.00340720608158262,0.0106082823720102,0.00234412263875908,0.000254671360866851,5.4139455360909,2.02156413329009,9.60484301657902,2.62153034968897,13.2083155441635,3.3281031745639,1.33869992561686,2.63862896504623,14.5832508474428,0.507966071519929,2.88533439807834,0.27387993232699,0.0599328620984964,0.266159780489733,0.00715399671067428,0.00546315571178725,0.00392799608695206,0.000243668785566029,1,0.0273,ABCG
0.288938641358074,-0.439650263270087,0.620060198605734,-0.920756384239301,0.858989033760016,0.43171732741221,0.256561461566218,0.494226439320333,0.506455384875587,0.906623335360126,0.810297775846638,0.439650263270087,0.309668421614761,0.190836510996764,0.00355532481043473,0.0118188774854784,0.0034445905312932,0.000601274975006751,0.178457436242358,37.5652905440616,0.160394178337447,0.0317967912896412,7.37967906582458,24.6851771414743,0.415603926523299,0.190408254109498,0.00352245830175206,0.0118061393300395,0.00336282367007701,0.000599686121235191,6.40708821254686,2.3876984176281,9.71663809343615,4.47030006852533,8.20267840966765,49.4541003893553,1.36816427131508,2.89251701609804,14.7920474220245,0.710757880459647,1.66412438142782,0.456868522216445,0.169789815616016,0.260076307084625,0.00742154774054481,0.00665877565380623,0.00428617419745315,0.00051122141099124,1,0.0535,ABCG
0.417747918668032,-0.492701389280839,0.770000212227405,-0.880069796877632,0.82842085270249,0.463513857738726,0.358665825617669,0.56849931390276,0.599384152508877,0.896798421579888,0.79191872247999,0.496447101880366,0.455058757496513,0.177808670171115,0.00367007942367767,0.013250763964141,0.00493107345278021,0.00154595130107219,0.224713304020227,37.7014859617698,0.162558839316847,0.0459396696794608,9.24196250190544,19.6765889221195,0.640297412609894,0.17740694953502,0.00363641749183094,0.0132301173555909,0.00483664048165416,0.00154462889211009,6.85340470149779,2.79963168345625,9.78064542465861,6.87422036033801,4.98063244626497,1261.73270433656,1.36154458330897,3.16035114136272,14.913324662856,1.01434155914474,1.32459379763868,1.51132651540134,0.274005793747207,0.254104954404409,0.00767646587928788,0.00785297101522997,0.00487895211489179,0.00137153129259992,1,0.0798,ABCG
0.518552279364833,-0.521066476552697,0.875208283586434,-0.854074741734049,0.809989877602447,0.531133136965162,0.435250812358233,0.619624083170145,0.660516092726487,0.891494471637418,0.785808431873266,0.563963664369964,0.569555892591383,0.166046119706914,0.00378226279716143,0.0148412295874575,0.00684408003302948,0.00308142625797086,0.253415928259394,37.845078352388,0.164495456823157,0.0615299337515421,11.5247171025145,16.6283807889273,0.822797108903292,0.165668434409423,0.00374783987964379,0.0148120025242187,0.00673613678084561,0.00308025900158906,7.13146231008234,3.25916181266107,9.80546267750474,9.54434430315387,3.14050422873117,10886.2108951588,1.3509109879375,3.44210301092752,14.9643798294354,1.37459578718583,1.31715952823077,2.31275642092688,0.359992302454613,0.248266418370257,0.00791750491914661,0.00902080397006115,0.00741480471439384,0.00262773616662285,1,0.1061,ABCG
0.596710652052331,-0.538335498405015,0.950872138468788,-0.83187702458041,0.793836308488169,0.571904275269687,0.493301180133928,0.651414880928815,0.70347086340764,0.88898268633036,0.784999871966642,0.612191653021863,0.65646762981661,0.155606553228415,0.00396111149576917,0.0181676845643945,0.0128759132748107,0.00597364451564382,0.275361657977264,36.4346384970475,0.192107505392281,0.0725491167812692,12.7821801752213,15.0142687137009,0.960578999625491,0.155252346381694,0.00392250962435599,0.0181339257143794,0.012766906427212,0.00597254360288592,7.03657410347619,3.76010150271131,9.31885989720832,8.80589179820823,0.478703486588593,125991.223489716,1.31345892824216,3.71971829904723,13.9325604307228,1.21811612703026,0.528321179053276,1.59148814247533,0.40034500285673,0.242579421269541,0.00814371338637496,0.0101421977834413,0.0104074202363921,0.00425593012022912,1,0.1323,ABCG
0.659703363092366,-0.549123343680943,1.00920142393735,-0.817707208542148,0.783565430826745,0.620503444693431,0.5390876934356,0.682284318973176,0.735345865512586,0.887247132199915,0.785657245171104,0.648719464208153,0.730405166745797,0.145884362115317,0.00405125649264984,0.0188959400972983,0.0152632229455576,0.0112792352564798,0.28905712530188,36.7778438473354,0.196592666878048,0.149053848342798,18.5026962992634,12.6154104401318,1.08125100682154,0.145549870847013,0.00401163871215784,0.0188157770016931,0.0151206036118057,0.0112782688085213,7.40322488785601,4.32215169644424,9.39778334486885,13.3752644727385,0.485423829814469,3181.90429390497,1.32313740075535,4.03045050273514,14.121870842674,1.84723035163768,0.688909728966202,1.03138526253268,0.470544934537663,0.236997865968398,0.00835677861591264,0.011213620454017,0.0138539921244921,0.0062518477259986,1,0.1586,ABCG
0.711550861294989,-0.555740841155019,1.05588323099067,-0.810362355815359,0.778225252806533,0.643897120711089,0.575996646798759,0.707629260481201,0.760017570094805,0.885213069805245,0.786002959365283,0.677308326296773,0.791148191018169,0.136882584892377,0.0040963739657621,0.0200589609982131,0.0147894199556712,0.0108042373232776,0.299656787187703,38.3325137981841,0.168996750576877,0.112969366850397,22.1824000776706,15.108409735213,1.1803978725016,0.136564866546102,0.0040598989121293,0.0200021598256616,0.0146361416556085,0.0108030270419415,7.74868078729259,4.94957699661576,9.71828961946377,17.1030965678779,1.08267584315571,1739.80858391614,1.33381179337482,4.37604298487264,14.8391146508522,2.43285990271527,1.67784111993219,3.09722485685589,0.529555559718866,0.231561570523485,0.00855510737577387,0.012218008877818,0.017704489319102,0.00858409945023483,1,0.1848,ABCG
0.753772858584388,-0.56084712546122,1.09251292738088,-0.801580453050917,0.771674568627869,0.666204103061771,0.605976135305598,0.725852812399517,0.779542152007685,0.884218144488513,0.787258570486264,0.699873832229472,0.840336119781788,0.128764694136599,0.00419255821311271,0.0218336464356081,0.0180681629198695,0.0142404262439563,0.309719695422487,38.5160698860805,0.170098073250669,0.130753330587708,27.7307987372054,16.5761734406905,1.25902065610871,0.128463784585907,0.00415547622314902,0.0217675194226096,0.0178981648831866,0.014239037527194,7.93213079420311,5.63002344428649,9.65389527050669,19.2037396151718,0.836267894775826,803.692727967303,1.33237187685653,4.72061403572149,14.7394609111449,2.72186765582742,1.80246727152122,3.16386110381708,0.566980559941404,0.22622644117842,0.00874029984766744,0.0131566729709209,0.0219660331734557,0.0112517176327025,1,0.2111,ABCG
0.789093078580151,-0.56457514877278,1.12246940478789,-0.794427269746847,0.766292338155307,0.684306755958463,0.630869468814004,0.740946006486137,0.795379406053663,0.88343877070133,0.788509460661926,0.718228790583487,0.881824118983309,0.121311287579346,0.004283767445543,0.0235791669774988,0.0215987243763582,0.0179977095120898,0.318574309384433,38.7104502989459,0.17101106261508,0.148442840182935,34.8626571236887,19.0022159678631,1.32464098009419,0.121025865774274,0.00424611914729177,0.0235038514271079,0.0214112639454094,0.0179960439786734,8.10655013503328,6.37326937473902,9.5788176173334,21.0754288664299,0.674137873931438,449.516780618637,1.33214673600251,5.08229490247021,14.6234670004481,2.972493552414,1.91799250467629,3.19845607641158,0.598295480107934,0.221010903706167,0.00891171111947489,0.0140214380968583,0.0266040083883273,0.0139086182556936,1,0.2374,ABCG
